F28: Composition Function 9,31276,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31316,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31356,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31396,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31436,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31476,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31516,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31566,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31606,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31646,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31686,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31726,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31766,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31806,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31846,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31886,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31926,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,31976,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32016,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32056,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32096,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32136,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32176,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32216,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32256,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32296,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32336,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32386,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32426,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32466,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32506,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
F28: Composition Function 9,32546,CMAVariation.FORWARD_DIFFERENCE_C,1, nan
